"ID","session","batch","schedule","Block","Trial","InfoCost","Target","Correct1st","Confidence1st","RT1st","SeeAgain","RTSee","Correct2nd","Confidence2nd","RT2nd","Day","DotDiff","excluded_by_RT","excluded_by_accuracy"
"668aa0851622bf0930ff12fc",4,"batch1",1,4,80,20,-1,1,67,23,0,234,1,67,476,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,81,20,-1,1,67,29,0,538,1,67,31,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,82,20,1,0,67,30,0,585,0,67,28,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,83,20,1,0,67,31,0,241,0,67,474,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,84,20,-1,0,67,71,0,231,0,67,7,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,85,20,-1,1,67,69,0,11,1,67,26,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,86,20,1,0,67,31,0,477,0,67,8,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,87,20,1,0,67,21,0,297,0,67,4,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,88,20,-1,1,67,7,0,478,1,67,21,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,89,20,-1,1,67,14,0,583,1,67,21,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,90,20,1,1,67,225,0,83,1,67,14,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,91,20,1,0,67,98,0,519,0,67,28,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,92,20,-1,0,67,202,0,47,0,67,12,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,93,20,1,0,67,13,0,565,0,67,1693,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,94,20,1,1,67,160,0,55,1,67,9,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,95,20,1,0,67,180,0,311,0,67,13,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,96,20,-1,1,67,49,0,154,1,67,9,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,98,20,1,0,67,16,0,93,0,67,14,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,99,20,1,0,67,50,0,91,0,67,62,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,100,20,-1,1,67,28,0,520,1,67,10,31,3.012,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,1,5,-1,1,83,746,1,1042,1,100,256,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,2,5,-1,1,67,1027,1,1664,1,83,155,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,3,5,-1,1,83,339,0,811,1,83,1986,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,4,5,1,1,67,545,1,451,1,67,1378,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,5,5,1,1,67,1119,1,267,1,83,570,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,6,5,-1,1,83,590,0,915,1,83,679,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,7,5,1,0,67,1256,1,1299,1,67,667,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,8,5,1,1,67,629,1,418,1,67,712,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,9,5,-1,1,83,933,0,27,1,83,166,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,10,5,1,1,67,644,1,1506,1,83,922,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,11,5,-1,1,67,1090,1,995,1,100,719,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,12,5,-1,1,100,774,0,730,1,100,172,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,13,5,1,0,83,811,1,1634,1,67,1203,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,14,5,-1,0,67,1160,1,235,1,83,936,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,15,5,1,0,67,808,1,459,0,67,1209,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,16,5,-1,1,67,573,1,995,1,83,618,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,17,5,1,1,67,1350,1,139,1,100,661,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,18,5,-1,1,67,861,1,530,1,100,460,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,19,5,-1,1,83,616,0,171,1,83,203,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,20,5,-1,1,100,551,0,455,1,100,147,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,21,5,1,1,67,746,1,258,1,100,1042,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,22,5,-1,0,67,904,1,153,1,100,768,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,23,5,1,1,83,1066,0,339,1,83,1455,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,24,5,-1,1,83,496,1,1315,1,100,292,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,1,25,5,1,1,67,711,1,6411,1,67,508,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,26,20,-1,1,67,710,1,162,1,100,655,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,27,20,1,0,67,804,1,43,1,100,633,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,28,20,1,1,67,559,1,418,1,83,968,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,29,20,-1,1,67,654,1,242,1,83,269,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,30,20,1,0,83,654,1,529,1,83,803,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,31,20,1,0,67,902,1,1314,1,100,785,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,32,20,1,0,67,911,1,231,1,100,662,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,33,20,-1,1,67,1135,1,376,1,67,416,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,34,20,1,1,100,911,0,386,1,100,17,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,35,20,1,1,83,982,1,914,1,100,581,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,36,20,-1,1,100,749,0,154,1,100,189,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,37,20,-1,1,100,1096,0,434,1,100,244,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,38,20,1,1,67,823,1,353,1,100,519,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,39,20,1,1,100,734,0,282,1,100,29,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,40,20,-1,1,67,589,1,480,1,83,500,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,41,20,1,1,83,757,1,458,1,83,708,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,42,20,-1,1,67,1865,1,17,1,100,320,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,43,20,-1,1,67,1039,1,322,1,100,546,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,44,20,-1,0,67,1225,1,817,1,100,482,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,45,20,1,1,83,772,0,359,1,83,239,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,46,20,-1,1,67,675,1,494,1,100,460,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,47,20,-1,1,67,910,1,276,1,83,641,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,48,20,-1,1,67,806,1,231,1,100,994,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,49,20,1,0,67,2005,1,594,1,67,1050,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,2,50,20,1,1,67,1132,1,1683,1,83,692,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,51,5,1,0,67,673,1,458,1,67,916,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,52,5,-1,1,100,1029,0,570,1,100,309,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,53,5,1,1,67,893,1,1257,1,100,747,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,54,5,1,0,67,1093,1,2090,1,83,1216,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,55,5,-1,1,100,923,0,553,1,100,609,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,56,5,-1,1,67,1394,1,496,1,83,504,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,57,5,1,0,67,553,1,1250,1,100,688,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,58,5,-1,1,100,1815,1,921,1,100,385,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,59,5,1,1,67,1463,1,1474,1,100,546,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,60,5,-1,1,100,611,0,223,1,100,36,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,61,5,-1,1,100,47,0,442,1,100,134,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,62,5,1,0,67,867,1,50,1,100,541,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,63,5,1,0,67,482,1,128,1,67,802,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,64,5,-1,1,67,508,1,842,1,67,810,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,65,5,1,0,67,446,1,530,1,67,645,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,66,5,1,0,67,753,1,577,1,83,438,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,67,5,-1,1,67,444,1,377,1,83,613,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,68,5,-1,1,67,390,1,232,1,100,218,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,69,5,1,0,67,451,1,4,1,100,568,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,70,5,-1,1,67,956,1,353,1,67,2286,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,71,5,-1,1,100,412,0,272,1,100,168,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,72,5,1,1,67,431,1,415,1,67,1734,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,73,5,1,1,67,2135,1,1481,1,100,880,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,74,5,1,1,100,1725,0,553,1,100,122,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,3,75,5,-1,0,67,1018,1,24,1,100,488,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,76,20,1,0,67,546,1,681,1,100,417,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,77,20,-1,1,67,2564,1,7553,1,100,1275,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,78,20,1,1,83,1310,1,1680,1,100,417,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,79,20,1,1,67,691,1,473,1,83,765,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,80,20,-1,1,83,730,1,1433,1,100,1875,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,81,20,-1,1,67,2809,1,968,1,83,852,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,82,20,-1,1,100,2048,0,401,1,100,85,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,83,20,1,1,67,1259,1,240,1,100,2907,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,84,20,-1,1,67,1441,1,1425,1,83,458,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,85,20,1,1,67,908,1,2111,1,100,730,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,86,20,1,1,67,881,1,1625,1,100,720,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,87,20,1,1,67,1655,1,2050,1,83,803,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,88,20,-1,1,67,1559,1,3272,1,100,1127,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,89,20,1,1,100,1395,0,593,1,100,436,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,90,20,-1,1,67,2524,1,1625,1,83,2098,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,92,20,1,1,100,946,0,1033,1,100,131,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,93,20,1,0,67,1631,1,1959,1,100,948,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,94,20,-1,1,67,1242,1,3712,1,100,900,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,95,20,-1,1,67,1449,1,1320,1,83,837,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,96,20,-1,1,67,1467,1,410,1,100,775,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,97,20,1,0,67,914,1,985,1,100,809,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,98,20,1,0,67,1274,1,1744,1,100,738,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,99,20,1,1,67,1722,1,505,1,100,636,31,3.704,FALSE,FALSE
"5b72d3f8afce7600019fe275",4,"batch1",1,4,100,20,-1,1,100,789,0,169,1,100,170,31,3.704,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,1,5,1,1,67,798,1,1650,1,83,574,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,2,5,1,1,83,445,1,1089,1,83,678,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,3,5,1,1,67,714,1,455,1,83,642,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,4,5,-1,1,67,640,1,431,1,83,654,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,5,5,1,0,67,777,1,427,1,100,545,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,6,5,1,0,67,571,1,512,1,100,705,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,7,5,-1,1,67,471,1,404,1,100,595,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,8,5,-1,0,83,918,1,1061,1,83,563,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,9,5,-1,0,83,683,1,888,1,67,670,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,10,5,1,1,67,656,1,584,1,83,505,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,11,5,-1,1,67,517,1,580,1,83,633,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,12,5,1,1,67,656,1,885,1,83,538,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,13,5,-1,0,67,534,1,539,1,100,874,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,14,5,1,1,83,332,1,687,1,100,239,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,15,5,-1,0,83,687,1,408,1,100,356,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,16,5,1,1,83,225,1,463,1,100,378,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,17,5,-1,1,67,506,1,617,1,100,319,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,18,5,-1,1,67,613,1,276,1,83,1035,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,19,5,1,0,67,529,1,256,1,100,268,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,20,5,-1,1,67,489,1,276,1,83,550,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,21,5,1,1,83,274,1,418,1,83,677,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,22,5,1,1,100,356,0,1417,1,100,2475,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,23,5,-1,1,83,551,1,290,1,100,293,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,24,5,-1,1,83,407,1,556,1,100,636,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,1,25,5,-1,0,83,894,1,798,1,100,731,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,26,20,1,1,83,430,1,876,1,83,624,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,27,20,-1,0,67,1013,1,481,1,100,410,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,28,20,1,1,83,639,1,316,1,67,707,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,29,20,1,1,83,584,1,281,1,83,543,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,30,20,-1,1,67,317,1,636,1,100,306,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,31,20,-1,1,83,686,0,1600,1,67,3890,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,32,20,1,1,67,589,1,1363,1,67,850,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,33,20,1,1,83,952,0,907,1,83,322,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,34,20,-1,0,67,684,1,936,1,100,253,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,35,20,-1,1,67,711,1,322,1,100,688,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,36,20,1,1,83,246,1,544,1,100,312,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,37,20,-1,0,83,712,1,916,1,100,324,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,38,20,1,1,67,392,1,455,0,67,928,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,39,20,-1,0,67,496,1,450,1,100,340,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,40,20,1,0,67,747,1,587,1,67,355,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,41,20,-1,1,67,667,1,552,1,83,1006,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,42,20,1,1,83,732,1,295,1,100,266,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,43,20,-1,0,67,711,1,294,1,100,596,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,44,20,1,0,67,1027,1,1044,0,67,1531,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,45,20,-1,0,67,222,1,907,1,100,216,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,46,20,1,1,67,283,1,416,1,83,256,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,47,20,-1,0,83,322,1,362,1,100,545,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,48,20,1,0,83,685,1,846,1,83,334,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,49,20,-1,1,67,335,1,391,1,100,389,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,2,50,20,1,1,83,346,1,477,1,83,368,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,51,5,1,0,67,676,1,823,1,100,269,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,52,5,1,0,67,617,1,253,1,100,20,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,53,5,-1,0,100,674,1,1034,1,100,293,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,54,5,-1,0,67,654,1,377,1,100,185,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,55,5,-1,1,83,711,1,830,1,100,159,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,56,5,1,1,67,490,1,1092,0,67,921,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,57,5,1,1,67,922,1,329,1,83,472,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,58,5,1,1,67,524,1,483,1,100,338,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,59,5,-1,1,67,1198,1,701,1,67,915,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,60,5,-1,1,67,551,1,346,1,100,272,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,61,5,1,1,67,153,1,472,1,100,334,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,62,5,1,1,83,649,1,652,1,83,847,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,63,5,-1,0,83,470,1,615,1,83,1528,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,64,5,1,1,67,631,1,318,0,67,1388,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,65,5,1,1,67,147,1,1133,1,67,549,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,66,5,-1,0,67,522,1,334,1,67,788,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,67,5,-1,0,67,599,1,530,1,83,147,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,68,5,1,1,67,396,1,997,1,67,455,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,69,5,-1,1,67,834,1,512,1,83,1518,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,70,5,-1,0,67,217,1,705,1,100,222,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,71,5,-1,1,67,554,1,351,1,100,209,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,72,5,1,1,67,245,1,534,1,100,79,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,73,5,1,1,83,386,1,292,1,83,654,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,74,5,-1,1,100,1481,0,1041,1,100,347,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,3,75,5,-1,0,67,587,1,259,1,100,440,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,76,20,1,1,67,262,1,602,1,67,485,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,77,20,1,1,67,231,1,519,1,83,499,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,78,20,-1,1,67,1167,1,294,1,100,373,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,79,20,1,1,67,186,1,796,1,83,601,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,80,20,-1,1,67,567,1,478,1,100,387,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,81,20,1,1,67,338,1,1340,1,83,638,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,82,20,1,1,67,534,1,1166,0,67,1040,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,83,20,-1,0,67,400,1,281,1,100,306,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,84,20,-1,1,67,413,1,551,1,83,388,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,85,20,1,1,67,527,1,305,1,67,606,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,86,20,-1,1,83,1185,1,933,1,67,1203,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,87,20,-1,1,67,294,1,335,1,83,317,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,88,20,1,1,67,471,1,549,1,83,544,31,2.72,FALSE,FALSE
"601b9077694f034f0092dd8f",4,"batch1",1,4,89,20,1,1,67,495,1,897,1,67,973,31,2.72,FALSE,FALSE
